Informe de palabras clave de búsqueda
1 de junio de 2026 - 20 de septiembre de 2026
Semana,Estado de las palabras clave,Palabra clave,Tipo de concordancia,Estado,Motivos del estado,Conversiones,Código de moneda,Coste/conv.,Coste,Impr.,Clics,CTR,CPC medio,Cuota impr. perd. de búsq. (ranking),Cuota impr. perdidas de parte sup. abs. de búsqueda (ranking),Tasa de conv.,Coste/todas las conversiones,Nivel de calidad,Duración media de la interacción por sesión (segundos) (GA4),Cuota de impr. de búsqueda
2026-09-07,Habilitado,empresa de videos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","4,02",17,2,"11,76%","2,01","43,75%","68,75%","0,00%",0, --,"39,00","56,25%"
2026-09-14,Habilitado,empresa de videos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",5,0,"0,00%",0,"80,95%",> 90%,"0,00%",0, --,0,"19,05%"
2026-06-01,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-08,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-15,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-22,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-29,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-06,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-13,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-20,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-07-27,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-03,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-10,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-17,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-24,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-08-31,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-07,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-09-14,En pausa,[video promo],Concordancia exacta,En pausa,en pausa; baja calidad,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0, --,0, --
2026-06-01,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-06-08,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-06-15,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-06-22,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-06-29,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-07-06,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-07-13,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,3,0, --
2026-07-20,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"2,00",PEN,"6,90","13,79",46,3,"6,52%","4,60","20,68%","28,21%","66,67%","6,90",3,"17,33","18,14%"
2026-07-27,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"9,00",PEN,"13,76","123,83",420,29,"6,90%","4,27","1,23%","8,16%","31,03%","13,76",3,"52,04","19,06%"
2026-08-03,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"4,00",PEN,"9,77","39,08",233,19,"8,15%","2,06","31,30%","39,13%","21,05%","9,77",3,"13,27","14,94%"
2026-08-10,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"7,00",PEN,"9,28","64,99",287,29,"10,10%","2,24","43,02%","53,55%","24,14%","9,28",3,"9,43","16,30%"
2026-08-17,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"3,00",PEN,"13,97","41,91",296,11,"3,72%","3,81","67,87%","86,35%","27,27%","10,48",3,"15,30","26,92%"
2026-08-24,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"4,00",PEN,"13,21","52,85",218,16,"7,34%","3,30","32,25%","40,41%","25,00%","13,21",3,"9,27","13,21%"
2026-08-31,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"7,00",PEN,"24,90","174,30",714,58,"8,12%","3,01","37,49%","44,60%","12,07%","10,89",3,"13,97","10,62%"
2026-09-07,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"1,00",PEN,"110,30","110,30",792,49,"6,19%","2,25","74,71%","85,74%","2,04%","36,77",3,"14,26","15,47%"
2026-09-14,Habilitado,spots publicitarios,Concordancia amplia,Apto,,"1,00",PEN,"16,40","16,40",88,6,"6,82%","2,73",> 90%,> 90%,"16,67%","16,40",3,"20,83",< 10%
2026-06-01,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-08,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-15,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-22,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-06-29,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-06,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-13,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","25,95",14,3,"21,43%","8,65","0,00%","5,08%","0,00%",0,5,"8,00","22,95%"
2026-07-20,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-07-27,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-03,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-10,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,5,0, --
2026-08-17,Habilitado,videos corporativos,Concordancia amplia,Apto,,"1,00",PEN,"11,47","11,47",32,2,"6,25%","5,74","62,07%","84,48%","50,00%","11,47",5,"26,00","37,93%"
2026-08-24,Habilitado,videos corporativos,Concordancia amplia,Apto,,"7,00",PEN,"3,76","26,29",69,9,"13,04%","2,92","34,67%","45,14%","77,78%","3,29",5,"16,89","17,48%"
2026-08-31,Habilitado,videos corporativos,Concordancia amplia,Apto,,"5,00",PEN,"27,63","138,14",465,42,"9,03%","3,29","33,36%","43,80%","11,90%","17,27",5,"20,61","16,03%"
2026-09-07,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","31,60",195,13,"6,67%","2,43","64,62%","79,86%","0,00%","10,53",5,"14,53","21,12%"
2026-09-14,Habilitado,videos corporativos,Concordancia amplia,Apto,,"0,00",PEN,"0,00","0,00",32,0,"0,00%",0,"73,74%",> 90%,"0,00%",0,5,0,"26,26%"
 --, --,,Total: Palabras clave, --,,"488,96",PEN,"26,80","13104,96",34.138,3.028,"8,87%","4,33","38,61%","51,81%","16,15%","23,45", --,"24,10","23,64%"
 --, --,,Total: Palabras clave, --,,0,PEN,0,0,0,0, --,0, --, --, --,0, --,0, --
 --, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-06-01, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-06-08, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-06-15, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-06-22, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-06-29, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-07-06, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-07-13, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-07-20, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-07-27, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-08-03, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-08-10, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-08-17, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-08-24, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-08-31, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-09-07, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-09-14, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
 --, --,,Total: Palabras clave, --,,0, --,0,0,0,0, --,0, --, --, --,0, --,0, --
2026-06-01, --,,Total: Palabras clave, --,,"24,98",PEN,"37,07","925,90",1.684,139,"8,25%","6,66","31,97%","54,21%","17,97%","37,07", --,"22,51","48,16%"
2026-06-08, --,,Total: Palabras clave, --,,"14,00",PEN,"88,61","1240,54",1.855,156,"8,41%","7,95","28,69%","49,74%","8,97%","88,61", --,"17,29","49,31%"
2026-06-15, --,,Total: Palabras clave, --,,"6,98",PEN,"143,48","1001,34",1.526,142,"9,31%","7,05","33,82%","54,61%","4,91%","143,48", --,"20,38","45,16%"
2026-06-22, --,,Total: Palabras clave, --,,"4,00",PEN,"246,10","984,41",1.609,140,"8,70%","7,03","38,75%","57,84%","2,86%","246,10", --,"29,09","41,25%"
2026-06-29, --,,Total: Palabras clave, --,,"6,00",PEN,"145,00","869,99",1.372,143,"10,42%","6,08","53,02%","73,33%","4,20%","145,00", --,"38,82","45,92%"
2026-07-06, --,,Total: Palabras clave, --,,"6,00",PEN,"149,93","899,60",1.247,141,"11,31%","6,38","49,52%","69,57%","4,26%","149,93", --,"28,27","42,66%"
2026-07-13, --,,Total: Palabras clave, --,,"1,00",PEN,"937,36","937,36",1.409,127,"9,01%","7,38","21,81%","37,88%","0,79%","937,36", --,"20,44","48,15%"
2026-07-20, --,,Total: Palabras clave, --,,"20,00",PEN,"29,26","585,30",1.326,107,"8,07%","5,47","37,84%","52,94%","18,69%","27,87", --,"29,89","23,99%"
2026-07-27, --,,Total: Palabras clave, --,,"56,00",PEN,"13,96","781,68",1.963,206,"10,49%","3,79","0,70%","9,73%","27,18%","13,71", --,"28,48","25,44%"
2026-08-03, --,,Total: Palabras clave, --,,"74,00",PEN,"9,82","726,34",2.967,251,"8,46%","2,89","24,71%","39,58%","29,48%","9,31", --,"31,69","26,43%"
2026-08-10, --,,Total: Palabras clave, --,,"103,00",PEN,"7,61","783,54",3.320,324,"9,76%","2,42","39,69%","54,09%","31,79%","7,39", --,"25,20","23,34%"
2026-08-17, --,,Total: Palabras clave, --,,"34,00",PEN,"15,10","513,39",1.958,165,"8,43%","3,11","62,84%","82,97%","20,61%","14,26", --,"16,39","33,68%"
2026-08-24, --,,Total: Palabras clave, --,,"84,00",PEN,"12,84","1078,52",3.781,344,"9,10%","3,14","33,26%","43,99%","24,42%","12,40", --,"24,39","17,84%"
2026-08-31, --,,Total: Palabras clave, --,,"41,00",PEN,"22,79","934,32",3.356,291,"8,67%","3,21","32,85%","41,09%","14,09%","12,98", --,"17,78","12,25%"
2026-09-07, --,,Total: Palabras clave, --,,"10,00",PEN,"67,59","675,85",3.824,281,"7,35%","2,41","71,61%","85,57%","3,56%","19,31", --,"18,60","20,27%"
2026-09-14, --,,Total: Palabras clave, --,,"4,00",PEN,"41,72","166,87",941,71,"7,55%","2,35","81,74%",> 90%,"5,63%","41,72", --,"23,61","18,26%"
,,,Total: Palabras clave de tu grupo de anuncios,,,"488,96",PEN,"26,80","13104,96",34.138,3.028,"8,87%","4,33","38,61%","51,81%","16,15%","23,45",,"24,10","23,64%"
2026-07-27,,,Total: Palabras clave de tu grupo de anuncios,,,"56,00",PEN,"13,96","781,68",1.963,206,"10,49%","3,79","0,70%","9,73%","27,18%","13,71",,"28,48","25,44%"
2026-06-01,,,Total: Palabras clave de tu grupo de anuncios,,,"24,98",PEN,"37,07","925,90",1.684,139,"8,25%","6,66","31,97%","54,21%","17,97%","37,07",,"22,51","48,16%"
2026-06-22,,,Total: Palabras clave de tu grupo de anuncios,,,"4,00",PEN,"246,10","984,41",1.609,140,"8,70%","7,03","38,75%","57,84%","2,86%","246,10",,"29,09","41,25%"
2026-07-13,,,Total: Palabras clave de tu grupo de anuncios,,,"1,00",PEN,"937,36","937,36",1.409,127,"9,01%","7,38","21,81%","37,88%","0,79%","937,36",,"20,44","48,15%"
2026-08-10,,,Total: Palabras clave de tu grupo de anuncios,,,"103,00",PEN,"7,61","783,54",3.320,324,"9,76%","2,42","39,69%","54,09%","31,79%","7,39",,"25,20","23,34%"
2026-06-29,,,Total: Palabras clave de tu grupo de anuncios,,,"6,00",PEN,"145,00","869,99",1.372,143,"10,42%","6,08","53,02%","73,33%","4,20%","145,00",,"38,82","45,92%"
2026-08-24,,,Total: Palabras clave de tu grupo de anuncios,,,"84,00",PEN,"12,84","1078,52",3.781,344,"9,10%","3,14","33,26%","43,99%","24,42%","12,40",,"24,39","17,84%"
2026-07-06,,,Total: Palabras clave de tu grupo de anuncios,,,"6,00",PEN,"149,93","899,60",1.247,141,"11,31%","6,38","49,52%","69,57%","4,26%","149,93",,"28,27","42,66%"
2026-09-07,,,Total: Palabras clave de tu grupo de anuncios,,,"10,00",PEN,"67,59","675,85",3.824,281,"7,35%","2,41","71,61%","85,57%","3,56%","19,31",,"18,60","20,27%"
2026-06-15,,,Total: Palabras clave de tu grupo de anuncios,,,"6,98",PEN,"143,48","1001,34",1.526,142,"9,31%","7,05","33,82%","54,61%","4,91%","143,48",,"20,38","45,16%"
2026-08-17,,,Total: Palabras clave de tu grupo de anuncios,,,"34,00",PEN,"15,10","513,39",1.958,165,"8,43%","3,11","62,84%","82,97%","20,61%","14,26",,"16,39","33,68%"
2026-08-03,,,Total: Palabras clave de tu grupo de anuncios,,,"74,00",PEN,"9,82","726,34",2.967,251,"8,46%","2,89","24,71%","39,58%","29,48%","9,31",,"31,69","26,43%"
2026-07-20,,,Total: Palabras clave de tu grupo de anuncios,,,"20,00",PEN,"29,26","585,30",1.326,107,"8,07%","5,47","37,84%","52,94%","18,69%","27,87",,"29,89","23,99%"
2026-09-14,,,Total: Palabras clave de tu grupo de anuncios,,,"4,00",PEN,"41,72","166,87",941,71,"7,55%","2,35","81,74%",> 90%,"5,63%","41,72",,"23,61","18,26%"
2026-08-31,,,Total: Palabras clave de tu grupo de anuncios,,,"41,00",PEN,"22,79","934,32",3.356,291,"8,67%","3,21","32,85%","41,09%","14,09%","12,98",,"17,78","12,25%"
2026-06-08,,,Total: Palabras clave de tu grupo de anuncios,,,"14,00",PEN,"88,61","1240,54",1.855,156,"8,41%","7,95","28,69%","49,74%","8,97%","88,61",,"17,29","49,31%"
,,,Total: Tus palabras clave,,,"488,96",PEN,"26,80","13104,96",34.138,3.028,"8,87%","4,33", --, --,"16,15%","23,45",,0, --
2026-06-29,,,Total: Tus palabras clave,,,"6,00",PEN,"145,00","869,99",1.372,143,"10,42%","6,08", --, --,"4,20%","145,00",,0, --
2026-08-24,,,Total: Tus palabras clave,,,"84,00",PEN,"12,84","1078,52",3.781,344,"9,10%","3,14", --, --,"24,42%","12,40",,0, --
2026-07-27,,,Total: Tus palabras clave,,,"56,00",PEN,"13,96","781,68",1.963,206,"10,49%","3,79", --, --,"27,18%","13,71",,0, --
2026-07-13,,,Total: Tus palabras clave,,,"1,00",PEN,"937,36","937,36",1.409,127,"9,01%","7,38", --, --,"0,79%","937,36",,0, --
2026-08-03,,,Total: Tus palabras clave,,,"74,00",PEN,"9,82","726,34",2.967,251,"8,46%","2,89", --, --,"29,48%","9,31",,0, --
2026-06-22,,,Total: Tus palabras clave,,,"4,00",PEN,"246,10","984,41",1.609,140,"8,70%","7,03", --, --,"2,86%","246,10",,0, --
2026-09-14,,,Total: Tus palabras clave,,,"4,00",PEN,"41,72","166,87",941,71,"7,55%","2,35", --, --,"5,63%","41,72",,0, --
2026-06-15,,,Total: Tus palabras clave,,,"6,98",PEN,"143,48","1001,34",1.526,142,"9,31%","7,05", --, --,"4,91%","143,48",,0, --
2026-06-01,,,Total: Tus palabras clave,,,"24,98",PEN,"37,07","925,90",1.684,139,"8,25%","6,66", --, --,"17,97%","37,07",,0, --
2026-09-07,,,Total: Tus palabras clave,,,"10,00",PEN,"67,59","675,85",3.824,281,"7,35%","2,41", --, --,"3,56%","19,31",,0, --
2026-08-17,,,Total: Tus palabras clave,,,"34,00",PEN,"15,10","513,39",1.958,165,"8,43%","3,11", --, --,"20,61%","14,26",,0, --
2026-07-06,,,Total: Tus palabras clave,,,"6,00",PEN,"149,93","899,60",1.247,141,"11,31%","6,38", --, --,"4,26%","149,93",,0, --
2026-06-08,,,Total: Tus palabras clave,,,"14,00",PEN,"88,61","1240,54",1.855,156,"8,41%","7,95", --, --,"8,97%","88,61",,0, --
2026-08-31,,,Total: Tus palabras clave,,,"41,00",PEN,"22,79","934,32",3.356,291,"8,67%","3,21", --, --,"14,09%","12,98",,0, --
2026-08-10,,,Total: Tus palabras clave,,,"103,00",PEN,"7,61","783,54",3.320,324,"9,76%","2,42", --, --,"31,79%","7,39",,0, --
2026-07-20,,,Total: Tus palabras clave,,,"20,00",PEN,"29,26","585,30",1.326,107,"8,07%","5,47", --, --,"18,69%","27,87",,0, --
,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-01,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-09-07,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-06,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-27,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-10,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-17,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-03,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-24,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-08,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-09-14,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-20,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-29,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-13,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-31,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-15,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-22,,,Total: Concordancias ampliadas de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-08,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-20,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-06,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-31,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-09-07,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-22,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-09-14,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-17,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-01,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-10,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-29,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-24,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-03,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-27,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-15,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-13,,,Total: Coincidencias de página de destino de AI Max,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
,,,Total: Inclusiones de URLs de tu grupo de anuncios,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-06,,,Total: Inclusiones de URLs de tu grupo de anuncios,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-31,,,Total: Inclusiones de URLs de tu grupo de anuncios,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-09-07,,,Total: Inclusiones de URLs de tu grupo de anuncios,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-08-10,,,Total: Inclusiones de URLs de tu grupo de anuncios,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-07-20,,,Total: Inclusiones de URLs de tu grupo de anuncios,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
2026-06-22,,,Total: Inclusiones de URLs de tu grupo de anuncios,,,"0,00",PEN,"0,00","0,00",0,0, --,0, --, --,"0,00%",0,,0, --
